id,remarks
25045,HDFC ACC 6831 (20000 05/6/2025 20000 06/06/2025 AND 20000 08/06/2025
25083,AC 6831 14/5/25
25221,AC 26831 11/6/25
25386,AC 6831 16/7/25
25392,AC 10569 15/7/25
25363,AC 10578 (37500) 4/6/25
25364,AC 0822 30/5/25 37500
25361,AC 6831 45000+25000(100000) 14/7/25
25380,ID 5041
25387,ACMT QR
25395,BY CHEQ KENRA BANK 115000
25729,NIAE QR ID 2750 7/8/25
25399,PH PAY (8K+2K)
25424,AC 1045 ID 1301 18/7/25 PROVISIONAL ADMISSION
25427,IMPS ON 9374 ACC 19/07/2025 (50000) 30000
23862,PH PAY 21/3/25 PROVISIONAL ADMISSION
25077,"IMPS on 09/06/2025 (10000) , IMPS ON 10/06/2025 (15000) ACC PNB 10569"
25423,HDFC QR CODE NIAE (6831) 18/07/2025
25411,NIAE (30K)
25412,ID 4134 NIAE
25413,ID 1408 NIAE
25396,BY CHEQ KENRA BANK 115000
25409,PH PAY ID 6036 15/7/25
25430,NEFT ON 17/07/2025 9374 ACC PNB (285000) 180000
25414,NIAE
25398,HDFC QR CODE (6831) NIAE 17/07/2025
25419,NIAE HDFC QR ID 6772 16/7/25
25421,IMPS ON 16/07/2025 (10569) PNB ACC
25415,ID 4250
25416,ID ID 3054
25405,NIAE QR
25400,ID 9225 NIAE
25426,IMPS ON 9374 ACC 19/07/2025 (50000) 20000
25401,ID 0044 NIAE
25406,PH PAY 9/6/25
25407,PH PAY ID 7430 (15K)
25417,ID 4095
25431,IMPS ON (07/07/2025) HDFC 6831 (102500) 20000
25434,IMPS ON 16/07/2025 (HDFC 6831 ACC) 40000 (20000)
25397,NIAE QR
25432,IMPS ON 07/07/2025 HDFC 6831 (102500) 82500
25425,HDFC QR CODE NIAE (6831) (40000) 19/07/2025 AND 15000 CASH
25433,AC 6831 19/7/25
25418,HDFC NIAE QR ID 6833 17/8/25
25410,PH PAY ID 1774
25420,NEFT BY 16/07/2025 (9374) ACC PNB
25468,AC 6831 20/7/25 QFIX
25438,IMPS ON 17/07/2025 PNB ACC 10569 (185000) 90000
25730,NIAE QR ID 9724 (99K)
25428,PH PAY QR CODE (90000) 40000 19/07/2025
25455,NIAE QR ID 3112
25437,NIAE QR
25442,HDFC SWIPE AND 5000 CASH
25464,ACMT QR ID 4056
25447,HDFC QR CODE ACC 6831 NIAE 20/07/2025
25444,ACMT HDFC QR CODE 19/07/2025 (8350)
25436,HDFC ACMT QR CODE 19/07/2025 (1515)
25445,HDFC QR CODE NIAE ACC 6831 20/07/2025
24197,PH PAY 17/03/2025
25441,HDFC QR CODE (6831) 20/07/2025
25439,CHQ OF RS 059284 PNB 20/07/2025
25446,HDFC QR CODE NIAE ACC (6831) 20/07/2025
25435,IMPS ON 16/07/2025 (HDFC 6831 ACC) 40000 (20000)
25453,NIAE QR ID 8830
25452,NIAE QR ID 1965
25450,NEFT ON 17/07/2025 (135000) 85000 9374 ACC PNB
25454,NIAE QR ID 8134 (60K)
25440,PH PAY QR CODE 19/07/2025 (4546)
25465,AC 1045 21/7/25
25458,NIAE QR ID 7759 (100000)
25457,NIAE QR ID 7759 (100000)
25461,HDFC QR CODE 6831 NIAE 21/07/2025
25463,NIAE QR ID 0192
25448,NEFT ON 16/07/2025 ( 270000) 175000 PNB ACC 9374
25469,NIAE QR 20/7/25
25471,NIAE QR 20/7/25
25472,NIAE QR 21/7/25 PROVISIONAL ADMISSION
25449,"OLD R# 1382, 1558 AME TO B TECH + B 1.3"
25443,HDFC SWIPE AND 5000 CASH
25466,AC 1045 21/7/25
25456,NIAE QR ID 6877
25460,HDFC
25470,NIAE QR ID2703
25303,OLD R# 1638 TRF AME B2 TO B TECH AME B2
25491,NEFT ON 22/07/2025 (220000) 180000 9374 ACC
25493,NIAE QR ID 7140
25490,NIAE QR ID 3417
25477,HDFC QR CODE 22/07/2025 (30000) AND 15000 CASH
25478,OLD R# 2163 AGRO TO HORTI
25479,OLD R# 2164 TRF AGRO TO HORTI
25508,AC 0822 23/7/25
25777,AC 10569 NEFT BY MOHD JAIF 12/8/25
25731,NIAE QR ID 0132
25485,CHQ OF RS 90000 (20000) (002145) UNION BANK 23/07/2025
25488,ACMT QR
25492,NEFT ON 22/07/2025 (220000) 40000 ACC 9374
25496,AC 9374 15/7/25 (198750)
25498,HDFC QR CODE 23/07/2025 NIAE 6831
25483,AC 1045 22/7/25 (150000)
25482,NIAE QR ID 8791 (80K)
25500,NIAE QR ID 2118
25484,SWIPE 35K +5K CASH
25494,NIAE QR (33K+2K)
25489,NEFT ON 21/07/2025 9374 ACC PNB 90000
25497,BY CHEQ NO 139014 AC 9374 (95K)
25235,PH PAY QR CODE 01/07/2025 (50000) 25000
25504,NIAE QR ID 4000
25495,AC 9374 15/7/25 (198750)
25486,NIAE QR ID 7866
25505,NIAE QR ID 4910
25502,PH PAY (90K+95K)
25506,NIAE QR ID 8273
25507,NIAE QR ID 8207
25510,BANDHAN BANK 000189 CHQ OF RS 105000 (90000) 24/07/2025
25509,NIAE QR (50K+40K)
25501,NIAE QR (23K+2K)
25473,AC 1045 19/7/25 (140000)
25487,CHQ OF RS 90000 (70000) (002145) UNION BANK 23/07/2025
25514,NIAE QR ID 8256
25767,AC 9374 12/8/25 (235000)
25519,NIAE QR ID 2610
25520,NIAE QR ID 4255
25537,NIAE QR ID 4963
25538,ID 0832
25535,HDFC QR CODE NIAE 25/07/2025
25552,PH PAY 5000 14/6/25 + 5000 25/7/25
25511,Q FIX (41000+29000) 70000 22/07/2025
25529,OLD R# 1528 TRF AERO TO BTECH B 1.3
25528,NEFT ON 24/07/2025 315000 (40000) 9374 ACC
25547,ID 0670
25523,ID 0232
25526,AXIS BANK 397889 24/07/2025
25516,AC 6831 21/7/25
25111,AC 6831 14/6/25
25524,OLD R# 1490 TRF AERO TO BTECH B 1.3
25527,NEFT ON 24/07/2025 9374 ACC (315000) 180000
25536,PH PAY QR (46K+2K)
25544,NIAE QR ID 6871 (60K)
25546,ID 1180
25549,NIAE QR ID 7167
25551,CHQ OF RS 102500 (20000) 233437 CANARA BANK 25/07/2025
25530,CHEQ NO 397889
25540,NIAE QR
25548,"R# 3,44 TRF BTECH TO AME B 1.1"
25517,AIMT QR (87K+500)
25512,NEFT ON 23/07/2025 ACC 9374 (260000) 165000
25518,NIAE QR ID 3882
25542,NIAE QR ID 7256
25545,NIAE QR ID 6871 (60K)
25554,NEFT BY 14/07/2025 PNB ACC 320000 (20000)
25582,OLD R# 7 TRF BTECH TO AME B1.1
25573,NIAE QR ID 6996
25563,AIMT QR
25562,UPI SUNDER RAJ JOSHI 26/07/2025 HDFC IMPS IN AIA ACC (4709)
25568,NIAE QR
25581,NEFT ON 25/07/2025 10569 ACC PNB (245000) 180000
25558,CHQ OF RS (205000) 20000 SBI 26/07/2025
25557,CHQ OF RS (205000) 85000 SBI 26/07/2025
25499,HDFC QR CODE 6831 NIAE 23/07/2025
25570,PH PAY QR CODE 26/07/2025
25733,ID 5069
25575,AC 1045 27/7/25 (105000)
25586,HDFC QR CODE NIAE (6831) 28/07/2025
25555,HDFC QR CODE 6831 NIAE (5000+5000) 25/07/2025
25578,IMPS ON 08/07/2025 10578 PNB
25592,HDFC QR CODE 6831 NIAE 29/07/2025
25587,ACMT QR
25577,HDFC QR CODE (6831) NIAE 28/07/2025 PROVISIONAL ADMISSION
25584,NIAE QR ID 4962
25590,ID 0988 PROVISIONAL ADMISSION
25550,CHQ OF RS 102500 (82500) 233437 CANARA BANK 25/07/2025
25572,2791
25553,NEFT BY 14/07/2025 PNB ACC 9374 320000 (190000)
25565,AIMT QR
25579,HDFC QR CODE 28/07/2025
25576,AC 1045 27/7/25 (105000)
25580,NEFT ON 25/07/2025 (245000) 40000 10569 ACC
25589,HDFC QR CODE 28/07/2025 NIAE
24913,PH PAY 9/5/25 (10K +15K ) 30/5/25
25608,ACMT QR PROVISIONAL ADMISSION
25594,HDFC QR CODE (45000) 20000 29/07/2025 NIAE
25595,HDFC QR CODE (50000) AND (45000) 25000 29/07/2025 NIAE 6831 ACC
25596,NIAE QR ID 9377
25597,NIAE QR ID 7362
25593,HDFC QR CODE NIAE 6831 29/07/2025
25625,HDFC Q FIX 30/07/2025 6831 ACC NIAE
25600,NIAE QR 7796
25632,HDFC QR CODE NIAE 6831 ACC 55000 31/07/2025 AND 15000 CASH
25734,ID 4439
25602,NIAE QR ID 3166
25610,PH PAY 29/7/25
25627,OLD R# 58 TRF BTECH TO AME B2
25604,HDFC QR CODE NIAE 6831 ACC 30/07/2025
25612,HDFC QR CODE NIAE 6831 30/07/2025 (20000) AND 5000 BK
25633,AIMT QR ID 0090
25619,HDFC QR CODE NIAE 6183 ACC ON 30/07/2025
25611,HDFC QR CODE NIAE 6831 30/07/2025 (7038)
25606,NIAE QR 5K+5K BANK
25605,PROVISTIONAL ADMISSION
25634,AIMT QR ID 7846
25599,ACMT QR (33K+2K)
25620,ACMT QR
25603,NIAE QR ID 9225 29/7/25
25618,NIAE QR (15K+10K+10K)
25621,AIMT QR
25609,NIAE QR ID 9082
25624,ACMT QR
25630,SWIPE 20K+ 13K CASH
25622,NIAE QR 30/7/ 25(15K +10K ) 19/7/25
25636,NIAE QR ID 6203
25637,HDFC QR CODE NIAE 6831 31/07/2025
25656,AC6831 BY QFIX 24/7/25
25651,NIAE QR ID 5714 (54K)
24133,PH PAY QR CODE 23/04/2025
25569,IMPS ON 10569 07/07/2025
25663,NIAE QR ID 4316
25640,NIAE QR ID 9246
25652,HDFC QR CODE 01/08/2025 (30000+60000) NIAE 6831
25665,CASH 20K + 5K PH PAY 2/6/25 PROVISIONAL ADMISSION
25638,HDFC QR CODE NIAE 6831 31/07/2025 (20000) 70000
25666,PH PAY 60K+25K(40K)
25669,NIAE QRID 7363 (60K)
25659,SWIPE 110000+10000 PH PAY QR
25735,ID 6635
25628,NIAE QR ID 3306
25525,NIAE QR ID 6695
25654,ID 7484
25653,HDFC QR CODE NIAE 6831 (99000) 31/07/2025
25647,PROVISIONAL ADMISSION
25646,HDFC QR CODE 6831 NIAE 01/08/2025
25672,PH PAY 3/8/25 PROVISIONAL ADMISSION
25662,NIAE QR ID 6932
25661,AC 1045 2/8/25 (52500)
25642,HDFC QR CODE 01/08/2025 NIAE 6831
25671,NIAE QR
25641,HDFC QR CODE (5000) 31/07/2025 AND 5000 CASH
25655,ID 6206
25650,NIAE QR ID 5714 (54K)
25658,NIAE QR ID 6120 (40K)
25657,NIAE QR ID 5995 (40K)
25645,NIAE QR ID 9026 (5K+5K) CASH PROVISIONAL ADMISSION
25664,PH PAY ID 5700
25639,ID 2243 PROVISIONAL ADMISSION
25667,NIAE QR
25668,NIAE QR
25644,HDFC QR CODE (70000) 20000 31/08/2025 NIAE
25670,NIAE QRID 7363 (60K)
25673,PH PAY 4/8/25 (5K+5K) 1/8/25 PROVISIONAL ADMISSION
25674,AC 9374 4/8/25
25755,RTGS ON 31/7/25 9374 (225k)
25681,NIAE OR ID 3604
25188,AC 9374 24/6/25 (75K) PROVISIONAL ADMISSION
25679,ID 1580
25104,OLD R# 1818 TRF B1.3 TO B 1.1
22720,HDFC AC 1045 13/11/24
21563,AC 1045 2/7/24 (25K+20K) HDFC PROVISIONAL ADMISSION
25703,PH PAY 4/8/25 PROVISIONAL ADMISSION
25736,ID 4873
25678,PH PAY ID 3877
25778,AC 10569 NEFT BY MOHD JAIF 12/8/25
25781,4976/ 30K
21628,PH PAY ID 8967 7/7/24 10000 (100000) + PH PAY ID 2855 9/7/24 (85000)
23929,4000 PH PAY QR CODE 29/03/2025 AND 1000 CASH
21944,ID 6451 PROVISIONAL ADMISSION
25786,PH PAY 2000*10
25675,NIAE QR ID 3473
25769,PH PAY ID 7290
25709,OLD R# 1549
25749,NIAE QR ID (2861+8611) (50K+20K)
25712,HDFC QR CODE (60000) 40000 NIAE 6831 06/08/2025
25790,NIAE QR (5K+5K) PROVISIONAL ADMISSION
25302,ID 7005
25772,NIAE QR (100000)
25791,NIAE QR
25793,AC 9374 BY CHEQ 061933 (160000) 14/8/25
25213,ID 2308 PROVISIONAL ADMISSION
25794,NIAE QR ID 9167
25792,AC 9374 BY CHEQ 061933 (160000) 14/8/25
25676,ID 7319
25789,NIAE QR (24K+6K)
25795,OLD R# 1537
25796,OLD R# 1555
25294,PH PAY QR CODE 08/07/2025
25394,IMPS ON 16/07/2025 (5197) ACC 1045
25801,HDFC QR CODE 16/08/2025
25825,HDFC QR CODE 18/08/2025
25803,HDFC QR CODE 16/08/2025
25805,HDFC QR CODE 16/08/2025
25806,HDFC QR CODE 16/08/2025
25817,HDFC QR CODE 18/08/2025
25820,HDFC QR CODE 18/08/2025
25824,BOB/966359 RS 325000
25821,HDFC QR CODE 18/08/2025 NIAE
25827,NEFT BY 14/08/2025 9374 PNB (135000) 90000
25830,HDFC QR CODE 18/08/2025
25802,NIAE QR ID 3746
25810,HDFC QR CODE 18/08/2025 NIAE
25813,HDFC QR CODE 18/08/2025
25815,IMPS ON 14/08/2025 HDFC ACMT ACC (37500) 22500
25818,PH PAY QR CODE (50000) 35000 18/08/2025
25822,HDFC QR CODE 5000 18/08/2025
25828,HDFC QR CODE 18/08/2025 NIAE
25799,OLD R# 110+111
25798,NIAE QR ID 9447
25797,PH PAY 23/7/25
25819,PH PAY QR CODE 18/06/2025 (22500) 17500
25732,ph pay 10/8/25
25823,BOB 966359/ 325000
25831,HDFC QR CODE 18/08/2025
25812,HDFC QR CODE 10000+5000 18/08/2025 NIAE
25809,HDFC QR CODE 18/08/2025
24421,ID 7607 PROVISIONAL ADMISSION
25833,NEFT ON 18/08/2025 PNB 9374 ACC (285000) 40000
25838,HDFC QR CODE 19/08/2025 TF ADJ
25840,HDFC QR CODE 19/08/2025 NIAE
25741,NIAE QR ID 6124
24920,ID 8610
24736,PH PAY 25/5/25
25832,NEFT ON 18/08/2025 9374 SCC PNB (285000) 135000
25854,ID 9613
25835,PH PAY QR CODE 5000+5000+5000 11/08/2025 AND HDFC QR CODE 5000+5000 16/08/2025 NIAE
25826,HDFC QR CODE 18/08/2025
25836,PH PAY QR CODE 29/07/2025 PROVISIONAL ADMISSION
25843,NIAE QR ID 1137 (10K+30K) CASH
25844,PH PAY ID 4373
25852,id 3603
25859,HDFC QR CODE 10000 21/07/2025 AND 5000 HDFC 23/07/2025 NIAE
25849,PH PAY ID 4088
25857,ID 9698
21294,# 6514 (100000)
25850,NIAE QR ID 9801
25860,HDFC ACC 6831 18/08/2025
21745,ID 0453 (100000)
24435,IMPS ON 14/05/2025 (9374) AMAN GUSAIN
21834,provisional admission rs 23000
25096,ID 7660
21475,ID 8851 PROVISIONAL ADMISSION
25834,HDFC QR CODE 18/08/2025
25841,HDFC QR CODE 19/08/2025
25856,ID 4260
25429,NIAE QR (8K+2K)
23017,PH PAY QR CODE (6393) 02/12/2024
24825,AC 9374 27/5/25 (132800)
23133,PH PAY QR CODE 07/12/2024
22075,HDFC QR CODE AIA 13/08/2024
23078,PH PAY QR CODE (8874) 04/12/2024
23663,NEFT ON 03/02/2025 (160000) 9374 ACC (95000)
21284,HDFC PROVISIONAL ADMISSION
22887,ID 3709 (60K)
25863,ID 0800
20482,"576, 667, 755"
25867,HDFC QR CODE 20/08/2025
22056,"TRF FROM BBA AVIATION OLD R# 1094, 1150"
25870,PH PAY ID 5498
21097,5000 PH PAY ON 22/05/2024 AND 20000 PH PAY ON 23/05/2024
21803,HDFC ACC 1045 NEFT BY 25/07/2024
21728,hdfc qr id 2436 18/7/24
25692,ADMISSION FEES HDFC QR CODE NIAE 6831 (20000+20000+5000) 05/08/2025
21968,YEAR 2022 ADD OLD R#1864 13/12/2024
21969,HDFC ACC (1045) 31/07/2024 (120000)
21754,PH PAY QR CODE 22/07/2024 (0346)
25861,HDFC QR CODE 19/08/2025 NIAE
25868,HDFC QR CODE 20/08/2025 NIAE PROVISIONAL ADMISSION
25866,IMPS ON 17/08/2025 (32500) 17500 10569 PNB
25880,HDFC QR CODE 20/08/2025 NIAE
25882,HDFC QR CODE 20/08/2025
25881,HDFC QR CODE 20/08/2025
25879,ID 1697
25875,HDFC QR CODE 20/08/2025 (40000) + 50000 SWIPE
25877,PH PAY ID 1382
25878,HOSTEL R# 412 ADJUSTED 30/06/2025 (25000) 15000 ADJ
25874,"PH PAY ID 9992,8282 (50K+45K)"
25871,NIAE QR 6581
25883,ID 7944 PROVISIONAL ADMISSION
25898,ID 8471
25896,AC 10569 NEFT BY SANDIP MAITY 19/5/25
25901,ID 7490
25902,ID 4444(65K +1K ) CASH
25903,NIAE QR ID 1620
25886,AC 4709 7/8/25 (35K)
25895,ID 9490 PROVISIONAL ADMISSION
25894,000149 CHQ
25897,PH PAY ID 2432 (35K)
25907,HDFC QR CODE 21/08/2025
25884,HDFC QR CODE 21/08/2025
22234,ID 2256 (5000) + CASH 12500
24386,ID 7622
22988,NEFT BY 27/11/2024 9374 ACC
25910,NIAE QR 22/8/25
25422,HDFC QR CODE NIAE (6831) 18/07/2025
25913,ID 4717
25918,PH PAY ID 4431
25919,HDFC QR CODE NIAE 4585 22/08/2025
25900,NIAE QR ID 2813
25887,HDFC QR CODE 21/08/2025
25891,PH PAY QR CODE 21/08/2025
25893,HDFC QR CODE 21/08/2025 (45000) 30000
25917,NIAE QR 22/8/25
25889,ID 2000
25888,ID 7316
25899,NIAE QR ID 4585
25700,OLD R# 1517
25922,NIAE QR ID 8255
25932,PH PAY ID 7059
25933,ID 8740
25934,HDFC QR CODE 23/08/2025 NIAE PROVISIONAL ADMISSION 10+2 PCM SUBJECT TO CLEARING
25936,OLD R# 1548 TRF AUTO TO BSC IT
25937,NIAE QR ID 9385
25926,HDFC QR CODE 30/07/2025 (9338)
25923,AC 26831 NEFT BY RADHIKA F 19/7/25
25924,AC 26831 NEFT BY RADHIKA F 19/7/25
25925,AC 1045 NEFT BY RADHIKA F 13/8/25
23708,NEFT ON 10/02/2025 FROM RADHIKA FASHION HDFC ACC 1045
25927,HDFC QR CODE 22/08/2025
23662,PH PAY QR CODE 04/02/2025
25941,ID 8622 PROVISIONAL ADMISSION
25948,BY KALPANA KUMARI ACMT 10578 20/08/2025
25949,HDFC QR CODE 25/08/2025 NIAE
25946,HDFC QR CODE 25/08/2025
25955,HDFC QR CODE 25/08/2025 NIAE
25956,ph pay id 6814
25958,HDFC QR CODE NIAE 25/08/2025
25959,HDFC QR CODE NIAE 25/08/2025
25957,ID 2696
25950,HDFC QR CODE NIAE 25/08/2025
25951,HDFC QR CODE (8000+2000) 25/08/2025
25935,TRF FROM BSC IT OLD R#2714 22/08/2025
25921,NIAE QR ID 5652
25954,NIAE QR 25/8/25
25938,ID 2335
25940,NIAE QR ID 7017
25961,**
25964,HDFC QR CODE 25/08/2025 NIAE (3411)
25965,NIAE QR ID 7898
25966,HDFC QR CODE 25/08/2025
25967,ph pay 19/8/25
25939,HDFC QR CODE 23/08/2025 NIAE (18000+2000)
21380,ID 6534
25974,ID 1373
24473,ID 3513
25979,"ph pay id (5021,9090) (13k+2k)"
25972,HDFC QR CODE 26/08/2025 AND 5000 CASH
25963,NIAE QR ID 5537(4500+5500)CASH
25986,"PH PAY ID (8826,0127)(10K+15K)"
25981,HDFC QR CODE 27/08/2025
25980,IMPS ON 06/06/2025 ACMT 10578
25984,PH PAY 16/7/25
25985,PH PAY 1/8/25
25989,PH PAY (3500+1500) CASH
25991,NIAE QR ID 2053
25837,SUBJECT TO CLEARING 10+2 WITH PCM PROVISIONAL ADMISSION
25976,PH PAY ID 3224 (20K)
25995,NIAE QR 27/8/25
25973,PH PAY 14/7/25
25983,HDFC QR CODE NIAE 27/08/2025
25968,NIAE QR
25988,NIAE QR ID 4501
25977,NIAE QR ID 8892 PROVISIONAL ADMISSION
24063,ID 3278 PROVISIONAL ADMISSION
25997,HDFC QR CODE 28/08/2025
25999,CHQ NO 879709 11/08/2025
26001,PH PAY QR CODE 28/08/2025
26002,PH PAY ID 3317
26003,25K
26004,NIAE QR (7500+5000) + 2500 HDFC SWIPE
26013,NEFT ON 28/08/2025 PNB ACC 9374 (205000) 20000
25338,IMPS ON 11/07/2025 (ACC 10578) AND PH PAY QR CODE 12/07/2025 (5000)
26000,CHQ NO 879709 11/08/2025
26010,AC 9374 NEFT BY TRIPTI 22/8/25
26011,PH PAY ID 8006
26017,NIAE QR ID 6747
26019,PH PAY ID 3036
25539,HDFC QR CODE (AIMT) (18000) 25/07/2025 AND CASH 2000
25766,AC 9374 12/8/25 (235000)
26025,id 3175
26020,PROVISIONAL ADMISSION
26021,OLD R# 1763 CIVIL TO BTECH CS
24010,PH PAY QR CODE 05/04/2025
24654,PROVISIONAL ADMISSION
22151,HDFC QR CODE ACMT 20/08/2024 (8036)
25998,PH PAY ID 6058
26015,HDFC QR 1/8/25 (40K)
26016,PH PAY 7/8/25
23988,PH PAY QR CODE (1500+1500) 02/04/2025 AND 2000 PH PAY QR CODE (02/03/2025
26018,PH PAY ID 8804
20093,"8678, 9184, 9523, 9524"
26014,HDFC QR CODE NIAE 27/08/2025
21227,ID 6941
26024,ph pay id 2208
26012,NEFT ON 28/08/2025 PNB ACC 9374 (205000) (165000) REMAINING 40000 (20000) CUT IN BSC AME REST 20000 REFUNDED THR CHQ 826096
25890,PH PAY QR CODE (5000) 16/08/2025 AND 3000 AND 2000 PH PAY 21/08/2025
24808,id 7159
26030,NEFT ON 29/08/2025 10578 PNB ACC (105000) REST ADJ IN HOSTEL
26027,HDFC QR CODE 30/08/2025 NIAE
26033,NIAE QR ID 5582 (90K)
26036,ID 0325
26037,HDFC QR CODE 01/09/2025
22929,PH PAY QR CODE (7884) 30/11/2024
22800,PH PAY 20K +10K 21/11/24
26042,ID 7731 RE - ADMISSION
26044,ID 8903
26038,PH PAY ID 0581(15K+5K) CASH
21660,PH PAY QR CODE (08/07/2024)
26052,NIAE QR ID 3389
26028,ID 5729
26029,ID 5729
26049,HDFC QR CODE 02/09/2025 NIAE
26053,PH PAY ID 4400
26054,HDFC QR CODE NIAE 02/09/2025
26055,ID 7444
26056,AC 9374 14/8/25 NEFT BY LOAN
26057,HDFC QR CODE 03/09/2025 (3580)
26059,PH PAY 28/7/25
26060,NIAE QR (8K+2K)
26061,HDFC QR CODE 03/09/2025 NIAE
26048,PH PAY ID 3190(75K)
21907,PH PAY QR CODE (C237) 02/08/2024
26062,PH PAY 3/9/25
26063,NIAE QR ID 4199(27500)
26080,PH PAY ID 1405
26069,HDFC QR CODE 03/09/2025 NIAE (1340)
26070,NIAE QR ID 4257
26071,NIAE QRID 4493
26081,ID 4103
26082,HDFC QR CODE 04/09/2025 (21000) 16000
26072,OLD R# 12 TRF BTECH TO AME B1.1
26073,PH PAY ID 9277 25K
26074,PH PAY ID 9277 25K
26075,ID 5633
26077,NIAE QR ID 2430
26083,ID 1428
26084,HDFC QR CODE NIAE (40000) 20000 04/09/2025
26085,NIAE QR ID 4519
26086,HDFC QR CODE 10000 NIAE 04/09/2025 AND CASH 35000
26087,ID 0634
26088,NEFT ON 04/09/2025 PNB 9374 ACC
26089,PH PAY ID 9238
