id,student_id,ref_group,slot_number,raw_value
49e3cccd-425d-5892-a37e-df18eac11c4d,d76f97f6-a311-5260-b114-e6f727df090a,eno,2,980
ecbcf24b-b99c-5075-b4e7-cc70d7519075,d76f97f6-a311-5260-b114-e6f727df090a,eno,3,591
4646db38-6f3b-5f0c-b981-16443b61be4a,d76f97f6-a311-5260-b114-e6f727df090a,eno,4,1378
e5a4b140-adec-5662-a7d6-7b7e53e70360,06b4225e-442d-5c74-891f-7eb9eec37ac0,card,1,881
4ca7d3f4-2aec-5eb9-ac95-34d2cec8e54e,06b4225e-442d-5c74-891f-7eb9eec37ac0,card,2,L-334
b70cf940-38d7-56df-8aeb-67677e152942,06b4225e-442d-5c74-891f-7eb9eec37ac0,eno,1,5796
f5a6d2c5-de60-5ab2-a8c9-aa61529e7b6e,06b4225e-442d-5c74-891f-7eb9eec37ac0,eno,2,324
9d83106c-ca9d-55eb-82f1-2b429cfae5f8,06b4225e-442d-5c74-891f-7eb9eec37ac0,eno,3,264
77954d19-bb7e-5066-9d93-822fc682d43c,06b4225e-442d-5c74-891f-7eb9eec37ac0,eno,4,1462
ff937191-2445-5694-8d6b-03de005d0c8d,75c9276c-f115-5c04-b169-24610bf567cc,card,1,914
f50f60b6-75f2-5f15-9bd1-c5deb13c3358,75c9276c-f115-5c04-b169-24610bf567cc,eno,1,due
e9d5ac7c-21c1-56f5-811d-d10d2f1a078f,75c9276c-f115-5c04-b169-24610bf567cc,eno,2,960
246a9d6f-a4be-5083-a57b-ae2fb3391e1a,c9b986fc-8a16-5d32-bff3-cc42fb389604,card,1,409
42d14891-8c43-55e9-b8cb-12c945a86fc6,a6959eda-3829-557d-b9f5-63fb1c966fb1,card,1,202
a80e04c1-8b4e-5d39-85fa-c3f791aaca2d,c4562e3c-fc4b-5fa3-836a-94668eba7edc,card,1,829
aaa34d09-5cec-5d6c-ae8a-c0bb683c3239,c4562e3c-fc4b-5fa3-836a-94668eba7edc,card,2,3271
8f34d19b-2140-52a1-8b99-072bac38713b,c4562e3c-fc4b-5fa3-836a-94668eba7edc,eno,1,183
85bed601-a482-5a19-88f5-d7d77947b290,c4562e3c-fc4b-5fa3-836a-94668eba7edc,eno,2,103
673ec3ed-2659-543d-aa1b-789ef36f08e6,c4562e3c-fc4b-5fa3-836a-94668eba7edc,eno,3,590
4c1379ac-94c7-5fea-a8bc-9ecbd7372b16,c4562e3c-fc4b-5fa3-836a-94668eba7edc,eno,4,1498
8a2b7579-e7ff-5e9b-99cf-b1637746bb78,0af202d8-14e3-5722-9bf0-36d0a8071e13,card,2,2872
a6c60d31-94a7-5926-9011-59a982cead83,0af202d8-14e3-5722-9bf0-36d0a8071e13,eno,1,198
8bf8f36c-86f3-5bd6-ac8f-80a975a61cb3,0af202d8-14e3-5722-9bf0-36d0a8071e13,eno,2,968
4af8b8d2-7366-5113-857c-927513aae12e,0af202d8-14e3-5722-9bf0-36d0a8071e13,eno,3,645
18a30678-8e12-54f0-a448-003789db775e,0af202d8-14e3-5722-9bf0-36d0a8071e13,eno,4,1557
56f6a37c-df16-5474-9ed7-87ce975e9735,3ccee870-b783-5cbf-abfa-67109b95c531,card,1,816
48fd6c77-da25-5b80-a6d6-3729765af80e,3ccee870-b783-5cbf-abfa-67109b95c531,card,2,3170
66e12584-347e-5b5d-9294-f6e8630a6c24,3ccee870-b783-5cbf-abfa-67109b95c531,eno,1,5738
24d8a10e-17b0-5c66-aafb-14e05c41ac2b,3ccee870-b783-5cbf-abfa-67109b95c531,eno,2,506
707ae264-e982-5217-abcf-65fed8029f13,3ccee870-b783-5cbf-abfa-67109b95c531,eno,3,216
80a6314c-99ce-55a2-9045-884e069f17fd,02eeb761-4ba7-56bb-b075-ed959dd799e9,card,1,811
9aaec0e4-e9c6-536e-842e-0cc9440d099d,02eeb761-4ba7-56bb-b075-ed959dd799e9,card,2,2715
9fd4394d-6a62-575f-872c-5a6539bcd5d7,02eeb761-4ba7-56bb-b075-ed959dd799e9,eno,1,5719
90b384c6-15f0-599c-9804-42b8b1dffc82,02eeb761-4ba7-56bb-b075-ed959dd799e9,eno,2,289
808afbd0-870c-54a4-b0a3-56ed915115a2,02eeb761-4ba7-56bb-b075-ed959dd799e9,eno,3,301
6c8eb913-a0a2-5b7c-9140-2d4a150f9598,4d9cc1a7-742f-50e8-bb0e-e965be3622a4,card,1,865
e388c9f6-9c4e-56df-8e87-a509253e6107,4d9cc1a7-742f-50e8-bb0e-e965be3622a4,card,2,3175
8208458f-970d-5f86-aecc-f3e25a0fdbc1,4d9cc1a7-742f-50e8-bb0e-e965be3622a4,eno,1,5900
a8f82053-4c8c-51cf-b115-db76b03f807f,4d9cc1a7-742f-50e8-bb0e-e965be3622a4,eno,2,102
0fc18ed5-920b-577c-9367-c4d8e7b66fa7,4d9cc1a7-742f-50e8-bb0e-e965be3622a4,eno,3,240
d1188716-04d8-55e8-92c6-e33d5d9bf3af,4d9cc1a7-742f-50e8-bb0e-e965be3622a4,eno,4,1569
e239bc58-6d3d-5d20-955c-22c20b5e5a89,1d4e78ad-ec4b-52a3-85c8-1c01d11af088,card,1,103
a98ac248-31e5-5d91-8da9-df50a6109de9,f0cf39c6-2456-5b2c-9b1b-f6469c9e17c5,card,1,899
a996eb44-e72b-50cd-bab5-37906067bfc1,f0cf39c6-2456-5b2c-9b1b-f6469c9e17c5,card,2,3294
edd74324-bccc-592d-954a-5848058961e8,f0cf39c6-2456-5b2c-9b1b-f6469c9e17c5,eno,1,5949
64471456-6ff8-563d-ba80-25c43d0f8259,f0cf39c6-2456-5b2c-9b1b-f6469c9e17c5,eno,2,637
d2a77bc9-b17f-5af7-a51a-d69722047a51,f0cf39c6-2456-5b2c-9b1b-f6469c9e17c5,eno,3,357
90c551d6-c8ed-5905-854c-6f2f18ec2456,f0cf39c6-2456-5b2c-9b1b-f6469c9e17c5,eno,4,1608
850b7c7a-90e0-54e6-abbc-3890852723c9,6de857e0-8f4f-5f1d-8b69-ce801eeb4f93,card,1,426
167cd069-8baa-5fa4-ae6f-5a042e4a437c,6de857e0-8f4f-5f1d-8b69-ce801eeb4f93,card,2,3146
7b5491f9-3477-5c0f-8c9e-93d6b3bf50c1,6de857e0-8f4f-5f1d-8b69-ce801eeb4f93,eno,1,5831
ac56b6af-05fe-56fc-932a-2af06b04e0e9,6de857e0-8f4f-5f1d-8b69-ce801eeb4f93,eno,2,717
995bae70-bb3f-5a8d-8089-e1548d24c247,6de857e0-8f4f-5f1d-8b69-ce801eeb4f93,eno,3,615
ba9b6092-cae7-5e33-b4f6-558045f0f039,6de857e0-8f4f-5f1d-8b69-ce801eeb4f93,eno,4,1571
824a91f9-c6c4-5f23-bfaf-c31c7b03ef16,b848b792-0f5f-5a1a-90d4-379214260569,card,1,862
a8f663a5-bb36-52e2-9da8-c6c0f3f1dd6c,b848b792-0f5f-5a1a-90d4-379214260569,card,2,000
b62033d8-8723-5116-88a5-a3f879f790dd,b848b792-0f5f-5a1a-90d4-379214260569,eno,1,043
a35ac7a1-bd1f-539b-8962-1627d27c984d,b848b792-0f5f-5a1a-90d4-379214260569,eno,2,763
bd8c5fe8-51dd-5798-b496-f9c4d37131ea,b848b792-0f5f-5a1a-90d4-379214260569,eno,3,PAID
684c5d29-d984-5bee-8b90-4a6e42afe74e,b848b792-0f5f-5a1a-90d4-379214260569,eno,4,1603
e0fb50a9-b4d9-501a-a9a8-4f87b127cf42,6f7e6091-8964-564c-9340-cb935fb25d01,card,1,247
8fac204a-ca6f-52fe-a16e-f64c080a99cc,6f7e6091-8964-564c-9340-cb935fb25d01,eno,1,827
819a7806-93b8-5edc-9eba-a8888eea2b13,6f7e6091-8964-564c-9340-cb935fb25d01,eno,2,1540
d56b7c67-4ade-592f-8f06-b8fb81956a6c,879aea81-5ff7-5c24-bdc1-8b1d361511f1,card,1,658
ac54e00e-7dc6-5887-b964-17d123e47863,879aea81-5ff7-5c24-bdc1-8b1d361511f1,card,2,2650
d8224423-5e18-5406-b2f4-b45acc51857a,879aea81-5ff7-5c24-bdc1-8b1d361511f1,card,3,L-337
37e5c114-5ddc-56ed-bf58-123851a17502,879aea81-5ff7-5c24-bdc1-8b1d361511f1,eno,1,5764
cfdc7d62-07f1-577c-8844-1e4deae5d483,879aea81-5ff7-5c24-bdc1-8b1d361511f1,eno,2,516
c140f9f1-25d2-5ef1-8a8d-8a05d0b10ef1,879aea81-5ff7-5c24-bdc1-8b1d361511f1,eno,3,316
63498621-f3f5-5c17-b840-ecc5655cb550,879aea81-5ff7-5c24-bdc1-8b1d361511f1,eno,4,1270
4cc8de3e-faa7-58d5-b119-a63f7d82d8e8,3b15e898-c3aa-519b-9438-cc818fed7128,card,1,655
6512957b-199b-548b-8f55-fcd5b6eaadab,3b15e898-c3aa-519b-9438-cc818fed7128,card,2,L-134
44b46204-e89f-595e-94fa-6ccd582b09f6,3b15e898-c3aa-519b-9438-cc818fed7128,card,3,L-314
8375b5c8-4dc9-5f80-8263-8b2ce11aeaee,3b15e898-c3aa-519b-9438-cc818fed7128,eno,1,5766
e225a67f-45a9-5fd6-b11a-76cab05405e5,3b15e898-c3aa-519b-9438-cc818fed7128,eno,2,379
ebe1db30-d775-5252-a170-a94cdce37387,3b15e898-c3aa-519b-9438-cc818fed7128,eno,3,096
59e9ede0-be69-55b2-bc65-001d615a237d,3b15e898-c3aa-519b-9438-cc818fed7128,eno,4,1383
c6a12769-7513-55a6-8f47-3327751d90cc,e4420c47-82e6-57be-a94b-a59130cec065,card,1,438
eb5f88e8-c7bc-5066-a760-4ef2bbdfa6db,e4420c47-82e6-57be-a94b-a59130cec065,card,2,L-043
9d020833-09a3-54b6-aeff-8822af113cfe,e4420c47-82e6-57be-a94b-a59130cec065,card,3,L-446
d1aa5aaa-83f9-538a-8987-bbbddf1bc417,e4420c47-82e6-57be-a94b-a59130cec065,eno,1,046 + LF
67396b2c-3186-5632-85cb-097c1edf07f2,e4420c47-82e6-57be-a94b-a59130cec065,eno,2,350
6de335cc-c61c-51e1-b427-915a6608ee13,e4420c47-82e6-57be-a94b-a59130cec065,eno,3,592
59e2fc74-1885-5707-a9fc-25fe059ef8ce,e4420c47-82e6-57be-a94b-a59130cec065,eno,4,1357
085860f2-a87b-5cb0-8242-7a3616098f3c,593ea415-195e-5b0e-a6e7-97d13246f02e,card,1,662
ca6674db-06c6-505f-9f40-2e28b5fad8f7,593ea415-195e-5b0e-a6e7-97d13246f02e,card,2,2794
f8674cdf-e9f1-5ec9-a2c3-be04a368e225,593ea415-195e-5b0e-a6e7-97d13246f02e,card,3,L-169
a1b9d60a-287c-5e18-a2f0-081205e130f8,593ea415-195e-5b0e-a6e7-97d13246f02e,eno,1,008
151e4d01-b70f-5a4b-be0d-27c45355913c,593ea415-195e-5b0e-a6e7-97d13246f02e,eno,2,406
3ee49f2e-c77a-58d8-9a4e-4fd3b2bc7d50,593ea415-195e-5b0e-a6e7-97d13246f02e,eno,3,302
19b158ef-1262-55e7-b2dd-1167eebe897d,593ea415-195e-5b0e-a6e7-97d13246f02e,eno,4,998
260782f3-98f3-588e-94fe-4d927da133b7,070f72ce-9747-58f3-a808-097b4549d817,card,1,755
1a4139c9-a64a-52a9-a332-b8a81761704e,070f72ce-9747-58f3-a808-097b4549d817,card,2,2927
e460e685-a4c9-5d5c-9a11-a2d2cc05172f,070f72ce-9747-58f3-a808-097b4549d817,card,3,L-319
bc8cd587-8004-5c18-af6a-33f8fc791d3f,070f72ce-9747-58f3-a808-097b4549d817,eno,1,5552
15c1a04d-9dee-54d7-a1fd-a51806adcb2e,070f72ce-9747-58f3-a808-097b4549d817,eno,2,349
7a3a73bc-5ed3-533d-b8c4-60c50e8f0170,070f72ce-9747-58f3-a808-097b4549d817,eno,3,242
7d189298-b55c-53cb-80b6-4663d5b33817,070f72ce-9747-58f3-a808-097b4549d817,eno,4,1025
f42b5273-9b66-5291-8352-887727767bf2,b56947be-f722-52ed-bf2d-d62f9fdffd7c,card,1,385
a9799902-2ab4-5e7e-bff2-449a11454c8a,b56947be-f722-52ed-bf2d-d62f9fdffd7c,card,2,3059
62e2d762-ab0f-55a2-b014-d5e8d7eecf93,b56947be-f722-52ed-bf2d-d62f9fdffd7c,card,3,L-078
24d6b704-1d07-5551-b499-735c6a0430de,b56947be-f722-52ed-bf2d-d62f9fdffd7c,eno,1,5918
42ad904d-14ab-5b8f-a776-1e152b4f9234,b56947be-f722-52ed-bf2d-d62f9fdffd7c,eno,2,314
d707dea1-19cf-5799-b66e-6e62174e4c01,b56947be-f722-52ed-bf2d-d62f9fdffd7c,eno,3,285
42d9f511-bb1b-58f6-85c1-82e7a2bc254e,b56947be-f722-52ed-bf2d-d62f9fdffd7c,eno,4,1026
c11f771c-8b6d-5371-af91-d02d0ee2909d,43c51791-be30-59bf-be7d-27573734f8b9,card,1,722
7d0971f2-39f9-5bd0-9040-b98d0b14f550,43c51791-be30-59bf-be7d-27573734f8b9,card,2,3069
0f8eb01a-febc-5332-8fa1-2f13da536176,43c51791-be30-59bf-be7d-27573734f8b9,eno,1,5909
2bd57a09-547e-5afb-a6f9-58fb081b9584,43c51791-be30-59bf-be7d-27573734f8b9,eno,2,421
0b782450-683e-57ee-9d52-d39bcc8af9d7,43c51791-be30-59bf-be7d-27573734f8b9,eno,3,684
5335eb4b-4b53-5e3e-988f-0d8016542161,43c51791-be30-59bf-be7d-27573734f8b9,eno,4,1028
026fe2a6-2a0e-51e6-bde6-7c0f534c110e,07f25107-958a-527e-949b-dfa58e4e484e,card,1,601
988a66c8-9df1-52b8-b61b-24343018f062,07f25107-958a-527e-949b-dfa58e4e484e,card,2,3032
1990fab3-a246-53e2-8a7e-7f14107b91f4,07f25107-958a-527e-949b-dfa58e4e484e,card,3,L-094
21d31952-6078-5ed4-8cbd-207a5217c403,07f25107-958a-527e-949b-dfa58e4e484e,eno,1,100
6d083d6e-1559-5bf8-868c-f598890ada3c,07f25107-958a-527e-949b-dfa58e4e484e,eno,2,425
965ecbb5-cd43-54ca-b456-82c051d99f61,07f25107-958a-527e-949b-dfa58e4e484e,eno,3,612
bf5d00e2-82b2-56a6-b91e-c16e8bb44042,07f25107-958a-527e-949b-dfa58e4e484e,eno,4,1048
34234050-c652-5b32-addc-0cdc32f9496d,a8a1b422-fa59-5ed8-85e3-37288b466734,card,1,798
7458aaa0-c112-5d14-8de1-356d9e805dd4,a8a1b422-fa59-5ed8-85e3-37288b466734,card,2,2955
872b4ba8-7265-5bbe-b97f-9d5736a92cbd,a8a1b422-fa59-5ed8-85e3-37288b466734,eno,1,5658
0ba700de-5b78-5187-b6cc-e2cb1bb6d2b8,a8a1b422-fa59-5ed8-85e3-37288b466734,eno,2,586
0c6d9b99-9951-55f7-9105-0d4e8d6d702d,a8a1b422-fa59-5ed8-85e3-37288b466734,eno,3,200
f5f747b9-3d3d-5a01-9196-a365d6776047,a8a1b422-fa59-5ed8-85e3-37288b466734,eno,4,1052
0fa732af-0347-51b3-9395-bea4aa96f478,e05d1946-0f36-5eb4-93ec-0904660ad1e4,card,1,849
270df10d-67de-5b20-bb37-9784b64a3268,e05d1946-0f36-5eb4-93ec-0904660ad1e4,card,2,3053
b40cd542-d451-5e2b-b9fd-d3b821cc568e,e05d1946-0f36-5eb4-93ec-0904660ad1e4,eno,1,5665
1e80a3fe-d49a-5664-8994-7eeb6d9c56f9,e05d1946-0f36-5eb4-93ec-0904660ad1e4,eno,2,368
a34c7779-7383-5d33-8d5b-7fac2b4242de,e05d1946-0f36-5eb4-93ec-0904660ad1e4,eno,3,001
bdceadad-ebc4-5d87-b880-dc430df2687d,e05d1946-0f36-5eb4-93ec-0904660ad1e4,eno,4,1053
c392673b-f67c-5699-93ae-a91eee7ff9b4,820a9c0f-a554-5089-a658-040fb44c5370,eno,1,5701
b41aa968-95b7-5138-b17d-c9b319d0626b,820a9c0f-a554-5089-a658-040fb44c5370,eno,2,724
fda69381-4f57-5343-94cf-df4c4670953f,820a9c0f-a554-5089-a658-040fb44c5370,eno,3,012
5da73016-ff55-5ed2-a344-81473ae6ed70,820a9c0f-a554-5089-a658-040fb44c5370,eno,4,1089
087e88e1-0053-5189-8f8d-1088a0d026c0,b06524c2-99b6-5deb-9cf6-9a2f36174228,card,1,859
1b6750aa-b61c-545c-809e-380bd61a571b,b06524c2-99b6-5deb-9cf6-9a2f36174228,card,2,3209
3bd24112-6846-5579-b0f1-4c7ba1fea680,3ec4ef5d-aca7-52a0-8b46-b82b3d86c39a,card,1,797
bf993650-fc8a-5ba0-806f-ddda88852035,3ec4ef5d-aca7-52a0-8b46-b82b3d86c39a,card,2,2685
c57a11b2-c93c-5195-9b2a-dd55d4e85b68,3ec4ef5d-aca7-52a0-8b46-b82b3d86c39a,card,3,L-164
2f781cc4-ccc8-5525-81d6-5fa6f9876f21,3ec4ef5d-aca7-52a0-8b46-b82b3d86c39a,eno,1,5765
5891c262-3ffb-559b-886f-2601e3a3da19,3ec4ef5d-aca7-52a0-8b46-b82b3d86c39a,eno,2,509
3f70c8f8-f6ca-50f2-8603-352fead8f9cb,3ec4ef5d-aca7-52a0-8b46-b82b3d86c39a,eno,3,372
ad34e2f2-95f7-5838-ac3e-dc4a6f474016,3ec4ef5d-aca7-52a0-8b46-b82b3d86c39a,eno,4,1101
00ea4f32-e091-5175-9e1a-c5450bbba802,04487d0b-2318-5943-8f23-7860601b527d,card,1,670
d27b5013-fe2a-5473-aba3-c0b81376271c,04487d0b-2318-5943-8f23-7860601b527d,card,2,3262
7f7459ea-cec4-5520-9dbb-7ba9e66356a5,04487d0b-2318-5943-8f23-7860601b527d,eno,1,5494
a8a57280-50e0-53bf-b035-4f2eb32e8212,04487d0b-2318-5943-8f23-7860601b527d,eno,2,480
6f6c3eae-45ad-5197-9e39-6b848b23496c,04487d0b-2318-5943-8f23-7860601b527d,eno,3,601
3b0c9ccd-8ccd-5243-a071-178a2427d8ab,04487d0b-2318-5943-8f23-7860601b527d,eno,4,1273
631db134-3a4e-5be7-98c0-ca561693070a,d3394b29-e81b-5638-96b4-f8d4c156f1f7,card,1,787
3be0b9f3-8e91-55ee-8322-50ed35455b18,d3394b29-e81b-5638-96b4-f8d4c156f1f7,card,2,3260
c3e7e791-b038-5cdb-9db9-5cca0802a7b4,d3394b29-e81b-5638-96b4-f8d4c156f1f7,eno,1,5914
77d05b46-183d-54b1-912d-493ac8010a59,d3394b29-e81b-5638-96b4-f8d4c156f1f7,eno,2,695
c24cd77f-6ac1-5cd0-955a-fc8b7b00509d,d3394b29-e81b-5638-96b4-f8d4c156f1f7,eno,3,574
f98aa81d-a41e-5f72-8747-c56a38fc3630,d3394b29-e81b-5638-96b4-f8d4c156f1f7,eno,4,1387
8e426346-e467-5f70-a72f-ad2986e5d028,2eda928b-7c23-5947-9799-eba03aa84067,card,1,509
710fa850-8879-59fe-a405-4abb4a3fa472,2eda928b-7c23-5947-9799-eba03aa84067,card,2,3191
88071312-728b-556f-bdc5-31fe06aababa,2eda928b-7c23-5947-9799-eba03aa84067,eno,1,5635
ff26eec6-da5c-5f9f-aa87-0516fcdd1b48,2eda928b-7c23-5947-9799-eba03aa84067,eno,2,591
17ead0db-2453-523a-bf4f-ff534ef6a9e2,2eda928b-7c23-5947-9799-eba03aa84067,eno,3,235
82d20d50-f500-5891-8061-1f67c4fc258e,2eda928b-7c23-5947-9799-eba03aa84067,eno,4,1442
063d5d30-201e-52ec-b2e0-59f218197b4d,787dd395-8485-5474-896a-add830ce1adf,card,1,780
049683ec-94fc-5a7d-938e-af53c817c052,787dd395-8485-5474-896a-add830ce1adf,eno,1,050
210df898-d672-5ef6-a7a9-cf4ab2e0ba10,787dd395-8485-5474-896a-add830ce1adf,eno,2,544
014bf417-15cb-5c15-a30b-42322a9b4862,6d6326cc-0013-5c63-a6fd-f3dd50970f50,card,1,570
7415008f-d91d-5b5d-863c-4c3d20cf27d3,6d6326cc-0013-5c63-a6fd-f3dd50970f50,eno,1,5429
b86d9abd-fdf0-553f-8450-9e980e166849,6d6326cc-0013-5c63-a6fd-f3dd50970f50,eno,2,646
45bb7ce9-c485-5099-ac9b-c2da2177300b,49c4da9f-e197-536f-9282-7c7d4b2d2dc9,card,1,550
6f9ef193-5da2-5881-89bb-edfb6d53212a,49c4da9f-e197-536f-9282-7c7d4b2d2dc9,card,2,3246
5e18d2f7-0743-5ced-be46-98aa9619dd2a,49c4da9f-e197-536f-9282-7c7d4b2d2dc9,card,3,L- 428
d9822689-7307-55dd-be7a-3ede99f229ef,d106c796-b853-5156-82ab-9c3905f01e8f,card,1,775
85288891-bb6a-515b-9630-309af1c8837e,d106c796-b853-5156-82ab-9c3905f01e8f,card,2,3266
fb7e7697-9da4-5b42-a237-37c09feacb24,d106c796-b853-5156-82ab-9c3905f01e8f,eno,1,022
a585131a-6551-5d76-b5e8-6663b5ddc9c4,d106c796-b853-5156-82ab-9c3905f01e8f,eno,2,961
242f5a6c-4d41-5c7e-86e6-294001d664e8,d106c796-b853-5156-82ab-9c3905f01e8f,eno,3,650
66a0ce32-86c4-552f-abd9-987a4257c88f,d106c796-b853-5156-82ab-9c3905f01e8f,eno,4,1482
a247ec93-50ec-5c9e-b1af-76202d624d71,29d3bf16-f9fc-5324-a78f-e3730c7f24bc,card,1,863
80d1bcf3-6e31-5376-a000-7987489e3aa0,29d3bf16-f9fc-5324-a78f-e3730c7f24bc,card,2,3299
128007f4-20b6-5381-b7cc-d56ea5a6f256,29d3bf16-f9fc-5324-a78f-e3730c7f24bc,card,3,L-342
9e29f125-855f-53c4-997f-ff1ea4404211,29d3bf16-f9fc-5324-a78f-e3730c7f24bc,eno,1,5969
04ada0d3-4e66-5640-aef4-c0cbbf8fd4eb,29d3bf16-f9fc-5324-a78f-e3730c7f24bc,eno,2,964
480a0498-8361-5439-bdf0-09726921847e,29d3bf16-f9fc-5324-a78f-e3730c7f24bc,eno,3,700
1791e97c-a5c0-558a-bcd1-49c5f9a999c7,29d3bf16-f9fc-5324-a78f-e3730c7f24bc,eno,4,1493
412ebbc4-7d0a-518e-9fe6-2277e4740a20,6dea1331-2c38-570b-9d61-9109184060ff,card,1,845
cb023659-9a56-5103-964d-cfbd709911c7,6dea1331-2c38-570b-9d61-9109184060ff,eno,1,5838
faa7c931-b932-5804-850a-46e5dd7dd856,6dea1331-2c38-570b-9d61-9109184060ff,eno,2,871
b34d788a-505c-5eab-b5d2-44dd6a6e21a7,6dea1331-2c38-570b-9d61-9109184060ff,eno,3,413
0f6fbdc0-bfec-55de-876c-730c02eb30e6,6dea1331-2c38-570b-9d61-9109184060ff,eno,4,1659
d1662900-d734-5483-9a09-ba659e260063,ddb4e199-5460-5c65-a679-2afc32770cf5,card,1,666
dfce4397-8c74-5a72-bb69-28364ec53248,ddb4e199-5460-5c65-a679-2afc32770cf5,eno,1,5839
cdbde6da-0fe1-5120-995e-761522b3c0e1,ddb4e199-5460-5c65-a679-2afc32770cf5,eno,2,954
e59f9f0c-60b9-5e7c-a768-1fd7c0ce47d1,ddb4e199-5460-5c65-a679-2afc32770cf5,eno,3,414
f28a8911-4198-5642-825f-0a3b3e79a214,ddb4e199-5460-5c65-a679-2afc32770cf5,eno,4,1660
50439f86-303a-5461-867b-52fd049f88f3,332ab737-c372-59ec-946f-79f90d11a29f,card,1,835
46439e37-9ff1-58ef-950c-cc6b4f67b9fa,332ab737-c372-59ec-946f-79f90d11a29f,eno,1,5837
a3d82d85-e2c8-540f-a377-0cca4060cbdd,332ab737-c372-59ec-946f-79f90d11a29f,eno,2,955
d7345dfb-68ac-5237-b471-6c00f165d850,332ab737-c372-59ec-946f-79f90d11a29f,eno,3,415
b987edf0-3a23-51f2-961f-c5991bbc1b33,332ab737-c372-59ec-946f-79f90d11a29f,eno,4,1661
c8472ad0-25b1-57e0-82ef-0df7ad40160c,0a95a30d-2c94-5f0b-9985-adcbcdff3872,card,1,519
6f0afa71-484b-5429-ba89-7d78074d9640,0a95a30d-2c94-5f0b-9985-adcbcdff3872,card,2,L-391
26f17a8e-62e4-542b-92fb-65e2a795a962,0a95a30d-2c94-5f0b-9985-adcbcdff3872,card,3,413 T
22360c9b-53d3-530e-b2c9-6b73c2e86e52,c571e179-652d-5a77-8b70-8005f90da485,card,1,747
fff1e2ad-3fcc-5a08-84f0-483bc162f690,c571e179-652d-5a77-8b70-8005f90da485,card,3,411 T
0032610f-c8f1-5168-a064-d421f7a9b484,dfddd656-2d97-55cf-a321-253fea4a246d,card,1,078 CLEAR 2/1/25
c19866b4-7aa3-53c0-9e3f-adfc38d926c7,2b7d6289-ba38-5f4c-827b-b6ec8e5d2588,card,1,648
3f971d3e-43b2-5c12-ada4-657fb2d9ce3a,2b7d6289-ba38-5f4c-827b-b6ec8e5d2588,card,2,L-004
5811db75-d447-534e-b666-66b0e3f526e5,2b7d6289-ba38-5f4c-827b-b6ec8e5d2588,eno,1,5987
5247603a-3e32-5d8f-890b-1a2830aa1252,2b7d6289-ba38-5f4c-827b-b6ec8e5d2588,eno,2,536
11e66570-4f49-5bd5-ab02-7a75200354c6,2b7d6289-ba38-5f4c-827b-b6ec8e5d2588,eno,3,19/12/24
4562006b-5fa7-5d6f-9135-9f66e62fbbb4,2b7d6289-ba38-5f4c-827b-b6ec8e5d2588,eno,4,UT
0381e8ef-8c57-5a93-86b7-f4ef600d8c96,03c2c9d1-638f-54d2-bf92-369470052436,card,1,657
658dd55b-ce54-5d31-a6b8-ca06735ee200,03c2c9d1-638f-54d2-bf92-369470052436,card,2,3086
e7f13451-0217-504f-8665-23b4d18bc11b,03c2c9d1-638f-54d2-bf92-369470052436,card,3,L-244
22007ded-a5d8-5573-a06e-c8b9da73f4c9,03c2c9d1-638f-54d2-bf92-369470052436,eno,1,5750
255df5cb-55fb-5bdc-8c9a-78769f2fc3fd,03c2c9d1-638f-54d2-bf92-369470052436,eno,2,572
dd0d811d-f666-55c4-aac3-53e039d49c39,03c2c9d1-638f-54d2-bf92-369470052436,eno,3,330
235eafe6-962e-5f9a-be29-8c70bc6cef5e,03c2c9d1-638f-54d2-bf92-369470052436,eno,4,943
c6b089d2-bc36-5385-9237-d05bf0266cbd,bb393e26-5c7a-544d-bd97-d96eabd19c6e,card,1,815
a77094d8-a29e-5c84-80a8-7ecbcdfd98db,bb393e26-5c7a-544d-bd97-d96eabd19c6e,card,2,3258
d159ca58-4359-5f1b-b8f4-8607a3ba7d2b,bb393e26-5c7a-544d-bd97-d96eabd19c6e,card,3,L-238
e49cb024-ed74-5a5e-9bff-96b50352e7fc,bb393e26-5c7a-544d-bd97-d96eabd19c6e,eno,1,5667
9c5e75a1-29bc-5dba-b01f-3711afceaaed,bb393e26-5c7a-544d-bd97-d96eabd19c6e,eno,2,577
5da40821-b3a4-5b00-a553-2a633d75c8a4,bb393e26-5c7a-544d-bd97-d96eabd19c6e,eno,3,186
b624376d-63f5-533a-bb2e-02e121e2a5e9,bb393e26-5c7a-544d-bd97-d96eabd19c6e,eno,4,926
04c0e6b3-2c58-597b-a6b4-6aa689056d6f,7ecb52ed-1caa-5388-a7c5-51af518957b8,card,1,791
1fac48d8-bee2-53fa-9428-fce564eee873,7ecb52ed-1caa-5388-a7c5-51af518957b8,card,2,2826
a3929532-b9db-5d8b-ba31-82e8ead7a9bc,7ecb52ed-1caa-5388-a7c5-51af518957b8,card,3,1/9/25
4b9949fc-391d-5e06-a71f-fb9ec67bac78,7ecb52ed-1caa-5388-a7c5-51af518957b8,eno,1,5642
9aeba2a9-a569-51c0-b86b-80d8c0e77b26,7ecb52ed-1caa-5388-a7c5-51af518957b8,eno,2,569
598db914-f88d-5887-92db-9e840f70e21a,7ecb52ed-1caa-5388-a7c5-51af518957b8,eno,3,401
